Prix,Année,Boite,Carburant,secteur,kilometrage,marque,model,nbr de portes,origine,premiére main,puissance fiscale,état,km_min,km_max,km_moyen,km_binned
460000.0,2018,Automatique,Diesel,2 Mars,100 000 - 109 999,MERCEDES-BENZ,Classe E,3.0,Importée neuve,Oui,8.0,Excellent,100000,109999,104999.5,100k-150k
335390.27210884355,2018,Automatique,Diesel,Californie,40 000 - 44 999,MERCEDES-BENZ,Classe E,3.0,Importée neuve,Oui,8.0,Excellent,40000,44999,42499.5,0-50k
335390.27210884355,2019,Automatique,Diesel,Maarif,95 000 - 99 999,MERCEDES-BENZ,Classe E,5.0,WW au Maroc,Non,8.0,Excellent,95000,99999,97499.5,50k-100k
118000.0,2023,Automatique,Hybride,Maarif,35 000 - 39 999,TOYOTA,Yaris,5.0,WW au Maroc,Non,9.0,Excellent,35000,39999,37499.5,0-50k
93000.0,2013,Manuelle,Diesel,Hay Sadri,200 000 - 249 999,PEUGEOT,508,5.0,WW au Maroc,Non,8.0,Excellent,200000,249999,224999.5,200k-300k
380000.0,2020,Automatique,Diesel,Maarif,100 000 - 109 999,VOLKSWAGEN,Touareg,3.0,Dédouanée,Oui,12.0,Excellent,100000,109999,104999.5,100k-150k
120000.0,2020,Manuelle,Diesel,Anfa,160 000 - 169 999,CITROEN,C3,5.0,WW au Maroc,Oui,6.0,Excellent,160000,169999,164999.5,150k-200k
210000.0,2022,Automatique,Diesel,2 Mars,80 000 - 84 999,FIAT,500 X,5.0,WW au Maroc,Oui,8.0,Excellent,80000,84999,82499.5,50k-100k
524799.9555555555,2021,Automatique,Diesel,Aïn Chock,60 000 - 64 999,MERCEDES-BENZ,Classe Gle,5.0,WW au Maroc,Oui,12.0,Excellent,60000,64999,62499.5,50k-100k
192000.0,2021,Automatique,Diesel,Hay Albaraka,25 000 - 29 999,JEEP,Renegade,5.0,WW au Maroc,Oui,6.0,Excellent,25000,29999,27499.5,0-50k
316200.0,2021,Automatique,Hybride,Maarif,50 000 - 54 999,BMW,X5,5.0,WW au Maroc,Oui,17.0,Excellent,50000,54999,52499.5,50k-100k
198000.0,2018,Manuelle,Diesel,Ain Sebaa,130 000 - 139 999,FORD,Kuga,5.0,WW au Maroc,Oui,8.0,Neuf,130000,139999,134999.5,100k-150k
260000.0,2022,Automatique,Diesel,Hay Albaraka,85 000 - 89 999,AUDI,A6,5.0,WW au Maroc,Oui,8.0,Excellent,85000,89999,87499.5,50k-100k
215000.0,2021,Automatique,Hybride,Autre secteur,50 000 - 54 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,10.0,Bon,50000,54999,52499.5,50k-100k
450000.0,2019,Automatique,Diesel,Maarif,80 000 - 84 999,LAND ROVER,Range Rover Velar,5.0,WW au Maroc,Oui,8.0,Excellent,80000,84999,82499.5,50k-100k
205000.0,2022,Automatique,Diesel,Ain Sebaa,120 000 - 129 999,DACIA,Duster,5.0,WW au Maroc,Non,6.0,Excellent,120000,129999,124999.5,100k-150k
260000.0,2016,Automatique,Diesel,Bourgogne,130 000 - 139 999,AUDI,A6,5.0,WW au Maroc,Oui,12.0,Très bon,130000,139999,134999.5,100k-150k
155000.0,2014,Manuelle,Diesel,2 Mars,180 000 - 189 999,AUDI,A3,5.0,Dédouanée,Non,6.0,Très bon,180000,189999,184999.5,150k-200k
450000.0,2021,Automatique,Diesel,Autre secteur,130 000 - 139 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,8.0,Bon,130000,139999,134999.5,100k-150k
165000.0,2020,Manuelle,Diesel,2 Mars,140 000 - 149 999,OPEL,Combo,3.0,WW au Maroc,Oui,6.0,Excellent,140000,149999,144999.5,100k-150k
135000.0,2022,Manuelle,Diesel,Ain Sebaa,80 000 - 84 999,DACIA,Sandero,5.0,WW au Maroc,Non,6.0,Excellent,80000,84999,82499.5,50k-100k
330000.0,2020,Automatique,Diesel,Bourgogne,30 000 - 34 999,AUDI,Q5,5.0,WW au Maroc,Oui,8.0,Excellent,30000,34999,32499.5,0-50k
278000.0,2024,Automatique,Diesel,Bourgogne,5 000 - 9 999,BMW,Série 5,5.0,WW au Maroc,Oui,8.0,Excellent,5000,9999,7499.5,0-50k
173000.0,2024,Manuelle,Diesel,Riviera,0 - 4 999,OPEL,Corsa,5.0,WW au Maroc,Oui,6.0,Neuf,0,4999,2499.5,0-50k
148000.0,2017,Manuelle,Diesel,Oasis,100 000 - 109 999,PEUGEOT,308,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
80000.0,2012,Manuelle,Essence,Anfa,10 000 - 14 999,FIAT,500 X,3.0,WW au Maroc,Non,7.0,Très bon,10000,14999,12499.5,0-50k
85000.0,2011,Manuelle,Diesel,Sidi Maarouf,180 000 - 189 999,FORD,Focus,5.0,WW au Maroc,Non,7.0,Très bon,180000,189999,184999.5,150k-200k
400000.0,2024,Automatique,Diesel,Maarif,30 000 - 34 999,LAND ROVER,Range Rover Sport,3.0,Dédouanée,Oui,12.0,Excellent,30000,34999,32499.5,0-50k
284900.0,2025,Automatique,Essence,Sidi Bernoussi,0 - 4 999,NISSAN,Juke,5.0,WW au Maroc,Oui,6.0,Neuf,0,4999,2499.5,0-50k
248000.0,2018,Automatique,Diesel,Autre secteur,100 000 - 109 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Non,12.0,Bon,100000,109999,104999.5,100k-150k
470000.0,2021,Automatique,Diesel,Almaz,40 000 - 44 999,JEEP,Wrangler,5.0,WW au Maroc,Oui,8.0,Excellent,40000,44999,42499.5,0-50k
75000.0,2014,Manuelle,Diesel,Centre Ville,95 000 - 99 999,FIAT,500,3.0,WW au Maroc,Non,7.0,Très bon,95000,99999,97499.5,50k-100k
240000.0,2020,Automatique,Diesel,Californie,50 000 - 54 999,JEEP,Compass,5.0,WW au Maroc,Oui,8.0,Excellent,50000,54999,52499.5,50k-100k
354773.3333333333,2019,Automatique,Diesel,2 Mars,120 000 - 129 999,LAND ROVER,Range Rover,5.0,WW au Maroc,Oui,12.0,Excellent,120000,129999,124999.5,100k-150k
168000.0,2017,Automatique,Diesel,Autre secteur,130 000 - 139 999,FORD,Fusion,5.0,WW au Maroc,Oui,8.0,Bon,130000,139999,134999.5,100k-150k
269000.0,2020,Automatique,Diesel,Bourgogne,50 000 - 54 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Oui,8.0,Excellent,50000,54999,52499.5,50k-100k
124000.0,2022,Manuelle,Diesel,Bourgogne,100 000 - 109 999,DACIA,Sandero,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
475000.0,2021,Automatique,Diesel,Autre secteur,450 000 - 499 999,MERCEDES-BENZ,Classe Cla,5.0,WW au Maroc,Oui,8.0,Bon,450000,499999,474999.5,400k-500k
188021.73913043478,2020,Automatique,Diesel,Bourgogne,110 000 - 119 999,FIAT,500 X,5.0,WW au Maroc,Oui,6.0,Excellent,110000,119999,114999.5,100k-150k
235000.0,2024,Automatique,Essence,Anfa,0 - 4 999,RENAULT,Captur,5.0,WW au Maroc,Oui,8.0,Excellent,0,4999,2499.5,0-50k
400000.0,2025,Automatique,Hybride,Maarif,0 - 4 999,MERCEDES-BENZ,Classe Glc,5.0,Importée neuve,Oui,11.0,Neuf,0,4999,2499.5,0-50k
184857.0,2025,Automatique,Diesel,Maarif,0 - 4 999,TOYOTA,Prado,5.0,Importée neuve,Oui,12.0,Neuf,0,4999,2499.5,0-50k
77000.0,2013,Manuelle,Essence,Oulfa,120 000 - 129 999,VOLKSWAGEN,Polo,5.0,WW au Maroc,Non,6.0,Très bon,120000,129999,124999.5,100k-150k
360978.02197802195,2025,Automatique,Diesel,Aïn Chock,60 000 - 64 999,MERCEDES-BENZ,Classe Cla,5.0,Importée neuve,Non,9.0,Neuf,60000,64999,62499.5,50k-100k
283000.0,2024,Automatique,Essence,Anfa,0 - 4 999,ABARTH,595,3.0,WW au Maroc,Oui,8.0,Excellent,0,4999,2499.5,0-50k
107000.0,2019,Manuelle,Diesel,Ain Sebaa,100 000 - 109 999,PEUGEOT,208,5.0,WW au Maroc,Non,6.0,Neuf,100000,109999,104999.5,100k-150k
84352.0,2015,Manuelle,Essence,Centre Ville,45 000 - 49 999,VOLKSWAGEN,Polo,5.0,WW au Maroc,Oui,7.0,Excellent,45000,49999,47499.5,0-50k
260000.0,2018,Manuelle,Diesel,Autre secteur,70 000 - 74 999,JEEP,Wrangler,5.0,WW au Maroc,Oui,11.0,Bon,70000,74999,72499.5,50k-100k
199500.0,2019,Automatique,Essence,Bourgogne,45 000 - 49 999,JEEP,Grand Cherokee,5.0,WW au Maroc,Oui,33.0,Excellent,45000,49999,47499.5,0-50k
215000.0,2019,Automatique,Diesel,2 Mars,140 000 - 149 999,AUDI,A3,5.0,Importée neuve,Oui,8.0,Excellent,140000,149999,144999.5,100k-150k
59000.0,2009,Manuelle,Essence,Belvédère,110 000 - 119 999,NISSAN,Micra,5.0,WW au Maroc,Non,8.0,Excellent,110000,119999,114999.5,100k-150k
320000.0,2019,Automatique,Diesel,Maarif,100 000 - 109 999,MERCEDES-BENZ,Classe C,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
215000.0,2022,Automatique,Essence,Belvédère,35 000 - 39 999,NISSAN,Juke,5.0,WW au Maroc,Oui,6.0,Excellent,35000,39999,37499.5,0-50k
248000.0,2020,Automatique,Diesel,Abdelmoumen,90 000 - 94 999,SEAT,Ateca,5.0,WW au Maroc,Oui,8.0,Excellent,90000,94999,92499.5,50k-100k
67000.0,2010,Manuelle,Diesel,Maarif,200 000 - 249 999,FIAT,Linea,5.0,WW au Maroc,Non,5.0,Très bon,200000,249999,224999.5,200k-300k
343296.22222222225,2024,Automatique,Diesel,Maarif,5 000 - 9 999,BMW,Série 7,5.0,Importée neuve,Oui,12.0,Excellent,5000,9999,7499.5,0-50k
180000.0,2020,Manuelle,Diesel,Sidi Bernoussi,55 000 - 59 999,NISSAN,Qashqai,5.0,WW au Maroc,Oui,6.0,Excellent,55000,59999,57499.5,50k-100k
68000.0,2017,Manuelle,Essence,Sidi Maarouf,170 000 - 179 999,DACIA,Sandero,5.0,WW au Maroc,Non,7.0,Très bon,170000,179999,174999.5,150k-200k
165000.0,2014,Automatique,Diesel,Belvédère,150 000 - 159 999,AUDI,Q7,5.0,WW au Maroc,Non,12.0,Excellent,150000,159999,154999.5,150k-200k
488750.0,2024,Automatique,Diesel,Bourgogne,10 000 - 14 999,FORD,Raptor,5.0,WW au Maroc,Oui,8.0,Excellent,10000,14999,12499.5,0-50k
150000.0,2023,Automatique,Essence,Maarif,10 000 - 14 999,ASTON MARTIN,Vantage,3.0,Importée neuve,Oui,23.0,Neuf,10000,14999,12499.5,0-50k
120000.0,2022,Automatique,Diesel,Ain Sebaa,120 000 - 129 999,RENAULT,Megane,5.0,WW au Maroc,Non,6.0,Excellent,120000,129999,124999.5,100k-150k
400000.0,2016,Automatique,Diesel,2 Mars,150 000 - 159 999,PORSCHE,Cayenne,5.0,Importée neuve,Non,12.0,Très bon,150000,159999,154999.5,150k-200k
118000.0,2021,Manuelle,Essence,2 Mars,70 000 - 74 999,FIAT,500,5.0,WW au Maroc,Oui,7.0,Excellent,70000,74999,72499.5,50k-100k
404829.2804878049,2020,Automatique,Essence,Californie,140 000 - 149 999,AUDI,Q3,5.0,Dédouanée,Oui,14.0,Excellent,140000,149999,144999.5,100k-150k
39000.0,2002,Manuelle,Essence,Aïn Chock,190 000 - 199 999,VOLKSWAGEN,Passat,5.0,WW au Maroc,Non,11.0,Excellent,190000,199999,194999.5,150k-200k
320000.0,2023,Automatique,Diesel,Californie,40 000 - 44 999,VOLKSWAGEN,T-Roc,5.0,WW au Maroc,Oui,8.0,Excellent,40000,44999,42499.5,0-50k
240000.0,2013,Automatique,Diesel,Maarif,130 000 - 139 999,AUDI,A8,5.0,WW au Maroc,Non,12.0,Excellent,130000,139999,134999.5,100k-150k
355000.0,2022,Automatique,Diesel,Californie,95 000 - 99 999,VOLKSWAGEN,Golf 8,5.0,Dédouanée,Oui,8.0,Excellent,95000,99999,97499.5,50k-100k
218000.0,2016,Automatique,Diesel,Oulfa,180 000 - 189 999,MERCEDES-BENZ,Classe Cla,5.0,WW au Maroc,Non,9.0,Très bon,180000,189999,184999.5,150k-200k
118000.0,2016,Automatique,Diesel,Sidi Bernoussi,130 000 - 139 999,ALFA ROMEO,Giulietta,5.0,WW au Maroc,Non,8.0,Excellent,130000,139999,134999.5,100k-150k
326108.20465116284,2017,Automatique,Diesel,2 Mars,130 000 - 139 999,VOLKSWAGEN,Tiguan,5.0,Importée neuve,Oui,8.0,Très bon,130000,139999,134999.5,100k-150k
170000.0,2012,Manuelle,Diesel,Californie,10 000 - 14 999,HYUNDAI,Ix 35,5.0,WW au Maroc,Oui,8.0,Excellent,10000,14999,12499.5,0-50k
400000.0,2019,Automatique,Essence,2 Mars,80 000 - 84 999,MERCEDES-BENZ,Classe Glc,5.0,Importée neuve,Oui,27.0,Excellent,80000,84999,82499.5,50k-100k
175000.0,2021,Automatique,Diesel,Californie,100 000 - 109 999,MERCEDES-BENZ,Classe A,5.0,WW au Maroc,Non,6.0,Excellent,100000,109999,104999.5,100k-150k
410000.0,2022,Automatique,Diesel,Californie,85 000 - 89 999,VOLKSWAGEN,Golf 8,5.0,Dédouanée,Oui,8.0,Excellent,85000,89999,87499.5,50k-100k
360978.021978022,2021,Automatique,Essence,2 Mars,60 000 - 64 999,MERCEDES-BENZ,Classe Cla,5.0,Importée neuve,Oui,11.0,Excellent,60000,64999,62499.5,50k-100k
220000.0,2019,Automatique,Diesel,Bourgogne,130 000 - 139 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Non,12.0,Excellent,130000,139999,134999.5,100k-150k
335390.27210884355,2022,Automatique,Diesel,2 Mars,60 000 - 64 999,MERCEDES-BENZ,Classe E,5.0,Importée neuve,Oui,8.0,Excellent,60000,64999,62499.5,50k-100k
95000.0,2016,Manuelle,Essence,Sidi Maarouf,90 000 - 94 999,PEUGEOT,208,3.0,WW au Maroc,Non,8.0,Excellent,90000,94999,92499.5,50k-100k
330000.0,2020,Automatique,Diesel,Californie,80 000 - 84 999,AUDI,Q5,5.0,WW au Maroc,Oui,8.0,Excellent,80000,84999,82499.5,50k-100k
162000.0,2024,Automatique,Essence,Anfa,15 000 - 19 999,FIAT,500,3.0,WW au Maroc,Oui,7.0,Excellent,15000,19999,17499.5,0-50k
122000.0,2019,Manuelle,Diesel,Maarif,90 000 - 94 999,RENAULT,Clio,5.0,WW au Maroc,Oui,6.0,Excellent,90000,94999,92499.5,50k-100k
105000.0,2015,Manuelle,Diesel,Ain Sebaa,140 000 - 149 999,RENAULT,Latitude,5.0,WW au Maroc,Non,8.0,Excellent,140000,149999,144999.5,100k-150k
139000.0,2023,Automatique,Essence,Aïn Diab,45 000 - 49 999,FIAT,500,5.0,WW au Maroc,Oui,6.0,Bon,45000,49999,47499.5,0-50k
160000.0,2020,Manuelle,Diesel,Lissasfa,60 000 - 64 999,PEUGEOT,208,5.0,WW au Maroc,Oui,6.0,Excellent,60000,64999,62499.5,50k-100k
220000.0,2021,Automatique,Diesel,Belvédère,110 000 - 119 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Oui,12.0,Excellent,110000,119999,114999.5,100k-150k
69000.0,2008,Manuelle,Diesel,Oulfa,200 000 - 249 999,KIA,Sportage,5.0,WW au Maroc,Non,8.0,Excellent,200000,249999,224999.5,200k-300k
335390.27210884355,2014,Automatique,Diesel,2 Mars,140 000 - 149 999,MERCEDES-BENZ,Classe E,5.0,Importée neuve,Oui,8.0,Excellent,140000,149999,144999.5,100k-150k
185000.0,2013,Automatique,Diesel,Autre secteur,160 000 - 169 999,BMW,X3,5.0,WW au Maroc,Non,8.0,Excellent,160000,169999,164999.5,150k-200k
99000.0,2005,Automatique,Diesel,Aïn Chock,250 000 - 299 999,MERCEDES-BENZ,220,5.0,Dédouanée,Non,9.0,Excellent,250000,299999,274999.5,200k-300k
400000.0,2020,Automatique,Hybride,2 Mars,75 000 - 79 999,PORSCHE,Cayenne,5.0,WW au Maroc,Oui,17.0,Excellent,75000,79999,77499.5,50k-100k
354773.3333333333,2020,Automatique,Diesel,2 Mars,75 000 - 79 999,LAND ROVER,Range Rover,5.0,WW au Maroc,Oui,8.0,Excellent,75000,79999,77499.5,50k-100k
390000.0,2022,Automatique,Diesel,Maarif,70 000 - 74 999,KIA,Sorento,5.0,WW au Maroc,Oui,9.0,Excellent,70000,74999,72499.5,50k-100k
58000.0,2020,Manuelle,Essence,Autre secteur,40 000 - 44 999,KIA,Picanto,3.0,WW au Maroc,Oui,6.0,Excellent,40000,44999,42499.5,0-50k
450000.0,2023,Automatique,Hybride,Ain Sebaa,45 000 - 49 999,LEXUS,Es,5.0,WW au Maroc,Oui,14.0,Excellent,45000,49999,47499.5,0-50k
162000.0,2023,Automatique,Essence,Anfa,15 000 - 19 999,CITROEN,C3,5.0,WW au Maroc,Oui,7.0,Excellent,15000,19999,17499.5,0-50k
499733.3333333333,2014,Automatique,Diesel,2 Mars,130 000 - 139 999,PORSCHE,Panamera,5.0,Importée neuve,Oui,12.0,Excellent,130000,139999,134999.5,100k-150k
205000.0,2018,Manuelle,Diesel,Hay Mohammadi,100 000 - 109 999,PEUGEOT,3008,5.0,WW au Maroc,Non,6.0,Très bon,100000,109999,104999.5,100k-150k
245000.0,2018,Automatique,Essence,Aïn Chock,140 000 - 149 999,AUDI,A3,5.0,Importée neuve,Oui,11.0,Excellent,140000,149999,144999.5,100k-150k
182000.0,2020,Automatique,Diesel,Anfa,55 000 - 59 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Très bon,55000,59999,57499.5,50k-100k
217000.0,2021,Automatique,Diesel,2 Mars,110 000 - 119 999,VOLKSWAGEN,Golf 7,5.0,WW au Maroc,Non,8.0,Excellent,110000,119999,114999.5,100k-150k
79000.0,2008,Automatique,Diesel,Aïn Chock,190 000 - 199 999,CHEVROLET,Captiva,5.0,WW au Maroc,Non,8.0,Excellent,190000,199999,194999.5,150k-200k
150000.0,2020,Manuelle,Diesel,Lissasfa,100 000 - 109 999,HYUNDAI,Elantra,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
185000.0,2018,Manuelle,Diesel,Aïn Chock,100 000 - 109 999,HONDA,Cr-V,5.0,WW au Maroc,Non,6.0,Très bon,100000,109999,104999.5,100k-150k
335390.27210884355,2017,Automatique,Diesel,Maarif,60 000 - 64 999,MERCEDES-BENZ,Classe E,5.0,WW au Maroc,Oui,8.0,Excellent,60000,64999,62499.5,50k-100k
175000.0,2022,Automatique,Diesel,2 Mars,140 000 - 149 999,HYUNDAI,I 30,5.0,WW au Maroc,Oui,6.0,Excellent,140000,149999,144999.5,100k-150k
315000.0,2020,Automatique,Diesel,Lissasfa,160 000 - 169 999,DS,Ds,5.0,WW au Maroc,Oui,8.0,Excellent,160000,169999,164999.5,150k-200k
290212.1212121212,2021,Automatique,Diesel,Alsace Lorraine,120 000 - 129 999,VOLVO,Xc40,5.0,WW au Maroc,Oui,8.0,Très bon,120000,129999,124999.5,100k-150k
240000.0,2022,Automatique,Hybride,Belvédère,10 000 - 14 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,10.0,Excellent,10000,14999,12499.5,0-50k
147000.0,2018,Manuelle,Diesel,Autre secteur,130 000 - 139 999,RENAULT,Megane,5.0,WW au Maroc,Non,6.0,Bon,130000,139999,134999.5,100k-150k
420000.0,2022,Automatique,Diesel,Californie,85 000 - 89 999,VOLKSWAGEN,Golf 8,5.0,Dédouanée,Oui,8.0,Excellent,85000,89999,87499.5,50k-100k
269000.0,2014,Automatique,Diesel,2 Mars,140 000 - 149 999,PORSCHE,Cayenne,5.0,Importée neuve,Oui,12.0,Excellent,140000,149999,144999.5,100k-150k
95000.0,2011,Automatique,Diesel,Maarif,200 000 - 249 999,FORD,Mondeo,5.0,WW au Maroc,Non,8.0,Excellent,200000,249999,224999.5,200k-300k
310000.0,2015,Automatique,Diesel,Californie,160 000 - 169 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Oui,12.0,Excellent,160000,169999,164999.5,150k-200k
275000.0,2023,Automatique,Diesel,Aïn Chock,65 000 - 69 999,HYUNDAI,Tucson,5.0,WW au Maroc,Non,6.0,Très bon,65000,69999,67499.5,50k-100k
269000.0,2018,Automatique,Diesel,2 Mars,110 000 - 119 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,8.0,Très bon,110000,119999,114999.5,100k-150k
265000.0,2018,Automatique,Diesel,Autre secteur,130 000 - 139 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,8.0,Bon,130000,139999,134999.5,100k-150k
247852.45901639346,2020,Automatique,Diesel,Lissasfa,140 000 - 149 999,BMW,X3,5.0,WW au Maroc,Oui,8.0,Excellent,140000,149999,144999.5,100k-150k
380000.0,2019,Automatique,Diesel,Autre secteur,110 000 - 119 999,BMW,Série 5,5.0,WW au Maroc,Oui,8.0,Excellent,110000,119999,114999.5,100k-150k
295000.0,2022,Automatique,Diesel,Oulfa,90 000 - 94 999,PEUGEOT,3008,5.0,WW au Maroc,Oui,8.0,Excellent,90000,94999,92499.5,50k-100k
184857.0,2018,Manuelle,Diesel,Bourgogne,120 000 - 129 999,TOYOTA,Prado,5.0,WW au Maroc,Non,12.0,Excellent,120000,129999,124999.5,100k-150k
162000.0,2022,Automatique,Essence,Anfa,10 000 - 14 999,FIAT,500,5.0,WW au Maroc,Oui,7.0,Excellent,10000,14999,12499.5,0-50k
326108.2046511628,2022,Automatique,Diesel,Aïn Chock,80 000 - 84 999,VOLKSWAGEN,Tiguan,5.0,Importée neuve,Oui,8.0,Excellent,80000,84999,82499.5,50k-100k
180000.0,2018,Automatique,Diesel,2 Mars,180 000 - 189 999,PEUGEOT,5008,5.0,WW au Maroc,Oui,8.0,Excellent,180000,189999,184999.5,150k-200k
400000.0,2021,Automatique,Hybride,Alsace Lorraine,75 000 - 79 999,PORSCHE,Cayenne,5.0,Importée neuve,Non,17.0,Très bon,75000,79999,77499.5,50k-100k
90000.0,2016,Manuelle,Essence,Autre secteur,85 000 - 89 999,OPEL,Adam,3.0,WW au Maroc,Non,8.0,Excellent,85000,89999,87499.5,50k-100k
186000.0,2019,Manuelle,Diesel,Oulfa,110 000 - 119 999,FORD,Kuga,5.0,WW au Maroc,Non,6.0,Excellent,110000,119999,114999.5,100k-150k
219000.0,2012,Automatique,Diesel,Ain Sebaa,20 000 - 24 999,AUDI,Q5,5.0,Dédouanée,Oui,8.0,Très bon,20000,24999,22499.5,0-50k
326108.2046511627,2022,Automatique,Diesel,Aïn Chock,80 000 - 84 999,VOLKSWAGEN,Tiguan,5.0,Importée neuve,Oui,8.0,Excellent,80000,84999,82499.5,50k-100k
178000.0,2019,Manuelle,Diesel,Autre secteur,110 000 - 119 999,RENAULT,Megane,5.0,WW au Maroc,Oui,6.0,Bon,110000,119999,114999.5,100k-150k
162000.0,2024,Automatique,Essence,Anfa,20 000 - 24 999,FIAT,500,3.0,WW au Maroc,Oui,7.0,Excellent,20000,24999,22499.5,0-50k
400000.0,2021,Automatique,Diesel,2 Mars,90 000 - 94 999,PORSCHE,Cayenne,5.0,Importée neuve,Oui,17.0,Excellent,90000,94999,92499.5,50k-100k
375000.0,2019,Automatique,Diesel,Ain Sebaa,110 000 - 119 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Non,12.0,Excellent,110000,119999,114999.5,100k-150k
490000.0,2023,Automatique,Diesel,Oulfa,50 000 - 54 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,8.0,Excellent,50000,54999,52499.5,50k-100k
165000.0,2018,Automatique,Diesel,Belvédère,170 000 - 179 999,RENAULT,Megane 4,5.0,WW au Maroc,Non,6.0,Très bon,170000,179999,174999.5,150k-200k
400000.0,2016,Automatique,Diesel,Californie,140 000 - 149 999,PORSCHE,Cayenne,5.0,Importée neuve,Oui,12.0,Très bon,140000,149999,144999.5,100k-150k
415000.0,2019,Automatique,Diesel,Beauséjour,80 000 - 84 999,MERCEDES-BENZ,Classe Glc,5.0,Dédouanée,Oui,8.0,Excellent,80000,84999,82499.5,50k-100k
320000.0,2020,Automatique,Diesel,Belvédère,100 000 - 109 999,VOLVO,Xc60,5.0,WW au Maroc,Non,8.0,Excellent,100000,109999,104999.5,100k-150k
263000.0,2017,Automatique,Diesel,Lissasfa,110 000 - 119 999,MERCEDES-BENZ,Classe E,5.0,WW au Maroc,Non,8.0,Excellent,110000,119999,114999.5,100k-150k
163000.0,2014,Automatique,Diesel,Alsace Lorraine,170 000 - 179 999,MERCEDES-BENZ,Classe A,5.0,WW au Maroc,Non,7.0,Excellent,170000,179999,174999.5,150k-200k
239000.0,2021,Automatique,Diesel,Ain Sebaa,80 000 - 84 999,PEUGEOT,2008,5.0,WW au Maroc,Oui,6.0,Excellent,80000,84999,82499.5,50k-100k
255000.0,2019,Automatique,Diesel,Lissasfa,160 000 - 169 999,VOLKSWAGEN,Arteon,5.0,WW au Maroc,Oui,8.0,Excellent,160000,169999,164999.5,150k-200k
159900.0,2023,Manuelle,Diesel,Anfa,20 000 - 24 999,RENAULT,Express,5.0,WW au Maroc,Oui,6.0,Excellent,20000,24999,22499.5,0-50k
400000.0,2017,Automatique,Diesel,Aïn Chock,120 000 - 129 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Oui,12.0,Excellent,120000,129999,124999.5,100k-150k
186000.0,2017,Manuelle,Diesel,Bourgogne,100 000 - 109 999,FORD,Kuga,5.0,WW au Maroc,Non,8.0,Très bon,100000,109999,104999.5,100k-150k
75000.0,2012,Manuelle,Essence,Anfa,10 000 - 14 999,FIAT,500 X,3.0,WW au Maroc,Non,7.0,Très bon,10000,14999,12499.5,0-50k
80000.0,2006,Automatique,Diesel,Zone Industrielle,200 000 - 249 999,MERCEDES-BENZ,Classe R,5.0,WW au Maroc,Non,10.0,Excellent,200000,249999,224999.5,200k-300k
162000.0,2024,Automatique,Essence,Anfa,20 000 - 24 999,SUZUKI,Swift,5.0,WW au Maroc,Oui,7.0,Excellent,20000,24999,22499.5,0-50k
160000.0,2022,Automatique,Diesel,Bourgogne,95 000 - 99 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,95000,99999,97499.5,50k-100k
118500.0,2021,Automatique,Diesel,Autre secteur,140 000 - 149 999,RENAULT,Clio,5.0,WW au Maroc,Oui,6.0,Bon,140000,149999,144999.5,100k-150k
363000.0,2022,Automatique,Diesel,Anfa,40 000 - 44 999,BMW,Série 1,5.0,WW au Maroc,Oui,6.0,Excellent,40000,44999,42499.5,0-50k
235000.0,2021,Automatique,Diesel,Anfa,75 000 - 79 999,JEEP,Cherokee,5.0,WW au Maroc,Oui,9.0,Très bon,75000,79999,77499.5,50k-100k
465000.0,2019,Automatique,Diesel,Californie,130 000 - 139 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Non,12.0,Excellent,130000,139999,134999.5,100k-150k
497279.06976744183,2020,Automatique,Essence,2 Mars,70 000 - 74 999,PORSCHE,Macan,5.0,Dédouanée,Oui,17.0,Excellent,70000,74999,72499.5,50k-100k
305000.0,2024,Automatique,Hybride,Anfa,0 - 4 999,JEEP,Avenger,5.0,WW au Maroc,Oui,7.0,Excellent,0,4999,2499.5,0-50k
394000.0,2018,Automatique,Diesel,Maarif,110 000 - 119 999,JAGUAR,F-Pace,5.0,WW au Maroc,Non,8.0,Excellent,110000,119999,114999.5,100k-150k
